"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SL","2017-04-14","90.5","1.0771","6.5005","Clayton Kershaw",572041,477132,"field_out","hit_into_play",,,,,"11","A.  J.   Pollock grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ","R","R","L","LAD","ARI","X","5","ground_ball",2,1,2017,"0.3912","1.5557","-0.9147","2.6014","null","null","null",0,1,"Top","118.03","190.34",,,518735,,"170415_021136",,,,,,,"3.0136","1.3981","39","59.7","0.6020","90.3550","2372","6.1890",490240,477132,518735,408236,523253,457759,608369,592808,592626,624577,"54.3126","0.066","0.063","0.00",1,0,0
"SL","2017-04-14","91.5","1.0070","6.5048","Clayton Kershaw",572041,477132,"null","ball",,,,,"13","null","R","R","L","LAD","ARI","B","null","null",1,1,2017,"0.2576","1.4993","-0.4701","1.0556","null","null","null",0,1,"Top","null","null",,,518735,,"170415_021116",,,,,,,"2.8782","1.4060","null","null","null","90.8640","2459","6.0620",490240,477132,518735,408236,523253,457759,608369,592808,592626,624577,"54.4394","0.000","0.000","null","null","null","null"
"FF","2017-04-14","92.7","1.0919","6.4655","Clayton Kershaw",572041,477132,"null","ball",,,,,"12","null","R","R","L","LAD","ARI","B","null","null",0,1,2017,"-0.1446","2.1515","0.8998","2.4319","null","null","null",0,1,"Top","null","null",,,518735,,"170415_021058",,,,,,,"2.9420","1.3264","null","null","null","91.9750","2333","6.0710",490240,477132,518735,408236,523253,457759,608369,592808,592626,624577,"54.4305","0.000","0.000","null","null","null","null"
"FF","2017-04-14","93.1","1.1100","6.5010","Clayton Kershaw",572041,477132,"null","called_strike",,,,,"7","null","R","R","L","LAD","ARI","S","null","null",0,0,2017,"-0.1182","2.1349","-0.6620","2.0134","null","null","null",0,1,"Top","null","null",,,518735,,"170415_021041",,,,,,,"3.3913","1.7203","null","null","null","92.5590","2397","6.1980",490240,477132,518735,408236,523253,457759,608369,592808,592626,624577,"54.3036","0.000","0.000","null","null","null","null"
"CU","2017-04-08","72.5","0.5963","6.4014","Clayton Kershaw",572863,477132,"strikeout","called_strike",,,,,"3","Dustin Garneau called out on strikes.  ","R","R","L","COL","LAD","S","null","null",2,2,2017,"0.4322","-0.6305","0.5301","3.2523","null","null","null",2,6,"Bot","null","null",,,518735,,"170409_021809",,,,,,,"3.3019","1.4134","null","null","null","72.0200","2340","5.7790",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.7214","0.000","0.000","0.00",1,0,0
"SL","2017-04-08","87.7","0.9790","6.3356","Clayton Kershaw",572863,477132,"null","called_strike",,,,,"2","null","R","R","L","COL","LAD","S","null","null",2,1,2017,"0.2710","0.8748","-0.1231","3.5191","null","null","null",2,6,"Bot","null","null",,,518735,,"170409_021742",,,,,,,"3.4382","1.8845","null","null","null","88.1230","2316","6.0710",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.4291","0.000","0.000","null","null","null","null"
"SL","2017-04-08","88.2","1.0014","6.3254","Clayton Kershaw",572863,477132,"null","ball",,,,,"11","null","R","R","L","COL","LAD","B","null","null",1,1,2017,"-0.0375","0.6597","-0.8326","3.7751","null","null","null",2,6,"Bot","null","null",,,518735,,"170409_021720",,,,,,,"3.2817","1.4739","null","null","null","88.1080","2373","5.8320",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.6681","0.000","0.000","null","null","null","null"
"SL","2017-04-08","89.6","1.0438","6.3513","Clayton Kershaw",572863,477132,"null","swinging_strike",,,,,"13","null","R","R","L","COL","LAD","S","null","null",1,0,2017,"-0.0612","0.9781","-1.0531","1.5850","null","null","null",2,6,"Bot","null","null",,,518735,,"170409_021654",,,,,,,"3.7460","1.5350","null","null","null","89.1960","2492","5.9010",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.5988","0.000","0.000","null","null","null","null"
"FF","2017-04-08","92.6","0.9740","6.2215","Clayton Kershaw",572863,477132,"null","ball",,,,,"11","null","R","R","L","COL","LAD","B","null","null",0,0,2017,"-0.3286","1.6300","-1.0513","3.0297","null","null","null",2,6,"Bot","null","null",,,518735,,"170409_021638",,,,,,,"3.4026","1.4739","null","null","null","92.2330","2329","6.0170",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.4837","0.000","0.000","null","null","null","null"
"SL","2017-04-08","92.1","0.9729","6.3241","Clayton Kershaw",506924,477132,"field_out","hit_into_play",,,,,"9","Stephen Cardullo flies out to right fielder Yasiel Puig.  ","R","R","L","COL","LAD","X","9","fly_ball",1,1,2017,"0.1829","1.7930","0.4998","2.0745","null","null","null",1,6,"Bot","164.92","65.82",,,518735,,"170409_021553",,,,,,,"3.7460","1.5350","329","85.7","27.9950","91.8220","2301","6.0520",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.4483","0.051","0.063","0.00",1,0,0
"SL","2017-04-08","88.3","0.9395","6.3327","Clayton Kershaw",506924,477132,"null","foul",,,,,"8","null","R","R","L","COL","LAD","S","null","null",1,0,2017,"0.4771","0.8190","-0.0934","2.1866","null","null","null",1,6,"Bot","null","null",,,518735,,"170409_021522",,,,,,,"3.7460","1.5350","null","null","null","88.8440","2457","6.3430",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.1572","0.000","0.000","null","null","null","null"
"SL","2017-04-08","87.6","1.0448","6.3704","Clayton Kershaw",506924,477132,"null","ball",,,,,"11","null","R","R","L","COL","LAD","B","null","null",0,0,2017,"0.4773","0.7461","-0.3267","3.9849","null","null","null",1,6,"Bot","null","null",,,518735,,"170409_021506",,,,,,,"3.3220","1.5343","null","null","null","87.9130","2434","6.1690",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3308","0.000","0.000","null","null","null","null"
"FF","2017-04-08","92.5","0.9956","6.2076","Clayton Kershaw",467827,477132,"home_run","hit_into_play_score",,,,,"5","Gerardo Parra homers (1) on a fly ball to center field.  ","R","L","L","COL","LAD","X","null","fly_ball",1,1,2017,"-0.0450","1.6104","-0.0502","2.5097","null","null","null",1,6,"Bot","115.58","13.98",,,518735,,"170409_021412",,,,,,,"3.6940","1.5130","436","100.8","32.2900","92.7640","2357","6.2250",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.2753","0.589","1.124","2.00",1,0,3
"CU","2017-04-08","75.0","0.6245","6.3884","Clayton Kershaw",467827,477132,"null","ball",,,,,"13","null","R","L","L","COL","LAD","B","null","null",0,1,2017,"-0.0501","-0.5778","-0.5437","0.2648","null","null","null",1,6,"Bot","null","null",,,518735,,"170409_021348",,,,,,,"3.3909","1.5123","null","null","null","74.8400","2406","6.1190",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3816","0.000","0.000","null","null","null","null"
"FF","2017-04-08","92.0","1.0942","6.2868","Clayton Kershaw",467827,477132,"null","foul",,,,,"2","null","R","L","L","COL","LAD","S","null","null",0,0,2017,"0.0404","1.7847","-0.1138","3.7377","null","null","null",1,6,"Bot","null","null",,,518735,,"170409_021316",,,,,,,"3.6940","1.5130","null","null","null","92.2650","2335","6.1740",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3260","0.000","0.000","null","null","null","null"
"SL","2017-04-08","91.9","0.8810","6.2688","Clayton Kershaw",448602,477132,"home_run","hit_into_play_score",,,,,"5","Mark Reynolds homers (3) on a fly ball to left center field.   Nolan Arenado scores.  ","R","R","L","COL","LAD","X","null","fly_ball",1,0,2017,"0.1555","1.8678","0.0627","2.7036","null","null","571448.00",1,6,"Bot","78.86","25.87",,,518735,,"170409_021220",,,,,,,"3.7860","1.5650","422","103.9","37.0800","91.8820","2426","6.1600",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3403","0.551","1.078","2.00",1,0,3
"SL","2017-04-08","88.8","1.0167","6.3402","Clayton Kershaw",448602,477132,"null","blocked_ball",,,,,"13","null","R","R","L","COL","LAD","B","null","null",0,0,2017,"-0.0749","0.8859","-0.3774","-0.2442","null","null","571448.00",1,6,"Bot","null","null",,,518735,,"170409_021148",,,,,,,"3.3016","1.5643","null","null","null","88.9480","2439","6.1260",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3740","0.000","0.000","null","null","null","null"
"SL","2017-04-08","88.3","0.9440","6.3286","Clayton Kershaw",596115,477132,"field_out","hit_into_play",,,,,"5","Trevor Story pops out to second baseman Chase Utley.  ","R","R","L","COL","LAD","X","4","popup",1,0,2017,"0.1021","1.0882","0.2255","2.3436","null","null","571448.00",0,6,"Bot","145.94","151.79",,,518735,,"170409_021104",,,,,,,"3.8420","1.5890","null","80.0","69.0000","88.6520","2410","6.0940",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.4064","0.000","0.001","0.00",1,0,0
"SL","2017-04-08","91.5","0.8294","6.2886","Clayton Kershaw",596115,477132,"null","ball",,,,,"6","null","R","R","L","COL","LAD","B","null","null",0,0,2017,"0.1946","1.6683","0.7527","3.0497","null","null","571448.00",0,6,"Bot","null","null",,,518735,,"170409_021040",,,,,,,"3.7221","1.9842","null","null","null","91.8520","2311","6.1310",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.3696","0.000","0.000","null","null","null","null"
"CU","2017-04-08","72.2","0.6458","6.4439","Clayton Kershaw",571448,477132,"single","hit_into_play_no_out",,,,,"13","Nolan Arenado singles on a fly ball to center fielder Andrew Toles.  ","R","R","L","COL","LAD","X","null","fly_ball",0,0,2017,"0.1921","-0.8220","-0.2103","1.3877","null","null","null",0,6,"Bot","103.51","106.94",,,518735,,"170409_020940",,,,,,,"3.8420","1.5890","257","69.2","35.3280","71.7960","2516","5.9370",490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,"54.5631","0.590","0.553","0.90",1,1,0
"SL","2017-04-08","87.6","0.7397","6.4149","Clayton Kershaw",518934,477132,"field_out","hit_into_play",,,,,"4","DJ LeMahieu grounds out, third baseman Justin Turner to first baseman Adrian Gonzalez.  ","R","R","L","COL","LAD","X","5","ground_ball",2,1,2017,"0.0376","0.8699","-0.8076","2.5940","null","453568.00","null",2,5,"Bot","98.67","168.76",,,518735,,"170409_015208",,,,,,,"3.5695","1.8523","5","59.0","-41.0830","87.8120","2578","5.9380",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.5621","0.093","0.084","0.00",1,0,0
"SL","2017-04-08","89.6","0.8716","6.3410","Clayton Kershaw",518934,477132,"null","ball",,,,,"13","null","R","R","L","COL","LAD","B","null","null",1,1,2017,"0.1074","0.9691","-0.5957","1.5402","null","453568.00","null",2,5,"Bot","null","null",,,518735,,"170409_015110",,,,,,,"3.6961","1.9189","null","null","null","89.8750","2494","6.0230",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.4770","0.000","0.000","null","null","null","null"
"SL","2017-04-08","89.9","0.7743","6.3029","Clayton Kershaw",518934,477132,"null","called_strike",,,,,"8","null","R","R","L","COL","LAD","S","null","null",1,0,2017,"0.5319","1.0669","-0.0139","1.8171","null","null","453568.00",2,5,"Bot","null","null",,,518735,,"170409_015013",,,,,,,"3.1576","1.4852","null","null","null","90.2950","2427","6.1010",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.3991","0.000","0.000","null","null","null","null"
"SL","2017-04-08","92.9","0.5707","6.2488","Clayton Kershaw",518934,477132,"null","ball",,,,,"11","null","R","R","L","COL","LAD","B","null","null",0,0,2017,"0.5324","1.5204","-1.6361","2.5242","null","null","453568.00",2,5,"Bot","null","null",,,518735,,"170409_014945",,,,,,,"3.2784","1.5054","null","null","null","93.4710","2451","6.4400",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.0605","0.000","0.000","null","null","null","null"
"SL","2017-04-08","90.3","1.0800","6.2627","Clayton Kershaw",453568,477132,"single","hit_into_play_no_out",,,,,"13","Charlie Blackmon singles on a ground ball to center fielder Joc Pederson.  ","R","L","L","COL","LAD","X","null","ground_ball",1,2,2017,"0.2012","0.7929","-0.6779","1.3274","null","null","null",2,5,"Bot","124.67","168.48",,,518735,,"170409_014852",,,,,,,"3.8650","1.6010","85","87.9","3.3230","90.5860","2534","6.0190",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.4814","0.390","0.368","0.90",1,1,0
"SL","2017-04-08","92.6","1.1667","6.1213","Clayton Kershaw",453568,477132,"null","called_strike",,,,,"12","null","R","L","L","COL","LAD","S","null","null",1,1,2017,"0.1284","1.4301","0.8990","2.6926","null","null","null",2,5,"Bot","null","null",,,518735,,"170409_014831",,,,,,,"3.4007","1.2174","null","null","null","93.6450","2316","6.4930",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.0068","0.000","0.000","null","null","null","null"
"FF","2017-04-08","93.7","1.0308","6.1627","Clayton Kershaw",453568,477132,"null","foul",,,,,"2","null","R","L","L","COL","LAD","S","null","null",1,0,2017,"0.1919","1.6195","0.0552","3.4151","null","null","null",2,5,"Bot","null","null",,,518735,,"170409_014803",,,,,,,"3.8650","1.6010","null","null","null","94.0590","2351","6.2780",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.2221","0.000","0.000","null","null","null","null"
"SL","2017-04-08","88.7","1.1380","6.3459","Clayton Kershaw",453568,477132,"null","ball",,,,,"8","null","R","L","L","COL","LAD","B","null","null",0,0,2017,"0.5569","0.7625","0.2603","1.4173","null","null","null",2,5,"Bot","null","null",,,518735,,"170409_014746",,,,,,,"3.4410","1.4592","null","null","null","88.2070","2528","5.7550",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.7455","0.000","0.000","null","null","null","null"
"FF","2017-04-08","93.9","1.0174","6.1945","Clayton Kershaw",592351,477132,"field_out","hit_into_play",,,,,"11","Jon Gray grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ","R","R","L","COL","LAD","X","5","ground_ball",0,1,2017,"-0.4520","1.7543","-1.0365","3.5967","null","null","null",1,5,"Bot","124.86","248.00",,,518735,,"170409_014654",,,,,,,"3.7460","1.5350","6","41.6","-41.6100","94.1360","2306","6.3670",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.1332","0.114","0.106","0.00",1,0,0
"FF","2017-04-08","93.2","1.0978","6.1892","Clayton Kershaw",592351,477132,"null","called_strike",,,,,"7","null","R","R","L","COL","LAD","S","null","null",0,0,2017,"-0.2761","1.5400","-0.6898","1.8475","null","null","null",1,5,"Bot","null","null",,,518735,,"170409_014633",,,,,,,"3.8659","1.7157","null","null","null","93.7540","2370","6.4490",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.0509","0.000","0.000","null","null","null","null"
"SL","2017-04-08","89.8","0.9660","6.2824","Clayton Kershaw",572863,477132,"strikeout","foul_tip",,,,,"8","Dustin Garneau strikes out on a foul tip.  ","R","R","L","COL","LAD","S","null","null",3,2,2017,"0.2987","0.8862","-0.1055","1.9878","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014600",,,,,,,"3.7460","1.5350","null","null","null","90.2580","2490","6.0580",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.4420","0.000","0.000","0.00",1,0,0
"CU","2017-04-08","72.9","0.5683","6.3906","Clayton Kershaw",572863,477132,"null","ball",,,,,"12","null","R","R","L","COL","LAD","B","null","null",2,2,2017,"0.4200","-0.8048","0.3096","4.3480","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014537",,,,,,,"3.1407","1.4537","null","null","null","72.1420","2168","5.7660",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.7345","0.000","0.000","null","null","null","null"
"SL","2017-04-08","89.3","1.0469","6.3236","Clayton Kershaw",572863,477132,"null","foul",,,,,"6","null","R","R","L","COL","LAD","S","null","null",2,2,2017,"0.2934","1.1730","0.6311","2.9233","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014450",,,,,,,"3.7460","1.5350","null","null","null","89.1360","2524","6.0420",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.4587","0.000","0.000","null","null","null","null"
"SL","2017-04-08","88.7","1.0353","6.2374","Clayton Kershaw",572863,477132,"null","foul",,,,,"5","null","R","R","L","COL","LAD","S","null","null",2,2,2017,"0.5516","0.6190","0.2252","2.7367","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014418",,,,,,,"3.7460","1.5350","null","null","null","88.5370","2398","5.9240",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.5761","0.000","0.000","null","null","null","null"
"SL","2017-04-08","93.5","0.9466","6.2346","Clayton Kershaw",572863,477132,"null","ball",,,,,"14","null","R","R","L","COL","LAD","B","null","null",1,2,2017,"-0.0044","1.8467","1.2462","1.7272","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014359",,,,,,,"3.2414","1.4940","null","null","null","93.6040","2401","6.3290",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.1707","0.000","0.000","null","null","null","null"
"SL","2017-04-08","89.1","1.0820","6.4095","Clayton Kershaw",572863,477132,"null","swinging_strike",,,,,"13","null","R","R","L","COL","LAD","S","null","null",1,1,2017,"-0.0261","1.0945","-0.6024","1.1165","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014334",,,,,,,"3.7460","1.5350","null","null","null","88.8330","2463","5.8920",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.6080","0.000","0.000","null","null","null","null"
"CU","2017-04-08","73.3","0.5463","6.3926","Clayton Kershaw",572863,477132,"null","ball",,,,,"8","null","R","R","L","COL","LAD","B","null","null",0,1,2017,"0.2988","-0.7615","-0.2657","1.4573","null","null","null",0,5,"Bot","null","null",,,518735,,"170409_014309",,,,,,,"3.3019","1.5142","null","null","null","73.1980","2424","5.7880",490169,477132,518735,408236,400284,457759,608369,592808,592626,624577,"54.7123","0.000","0.000","null","null","null","null"
